1,(Fx) Badeværelse - Smart light A Sequence - Step1 Tc command,HREG,400880,unsignedShort,
1,(Fx) Badeværelse - Smart light A Sequence - Step1 Option command,HREG,400881,unsignedShort,
1,(Fx) Badeværelse - Smart light A Sequence - Step1 Enable command,HREG,400882,unsignedShort,
1,(Fx) Badeværelse - Smart light A Sequence - Step2 Enable,HREG,400883,unsignedShort,
1,(Fx) Badeværelse - Smart light A Sequence - Step2 Delay,HREG,400884,unsignedInt,
1,(Fx) Badeværelse - Smart light A Sequence - Step2 Level command,HREG,400886,unsignedShort,
1,(Fx) Badeværelse - Smart light A Sequence - Step2 Tc command,HREG,400887,unsignedShort,
1,(Fx) Badeværelse - Smart light A Sequence - Step2 Option command,HREG,400888,unsignedShort,
1,(Fx) Badeværelse - Smart light A Sequence - Step2 Enable command,HREG,400889,unsignedShort,
1,(Fx) Badeværelse - Smart light A Sequence - Step3 Enable,HREG,400890,unsignedShort,
1,(Fx) Badeværelse - Smart light A Sequence - Step3 Delay,HREG,400891,unsignedInt,
1,(Fx) Badeværelse - Smart light A Sequence - Step3 Level command,HREG,400893,unsignedShort,
1,(Fx) Badeværelse - Smart light A Sequence - Step3 Tc command,HREG,400894,unsignedShort,
1,(Fx) Badeværelse - Smart light A Sequence - Step3 Option command,HREG,400895,unsignedShort,
1,(Fx) Badeværelse - Smart light A Sequence - Step3 Enable command,HREG,400896,unsignedShort,
1,(Fx) Badeværelse - Smart light A Sequence - Step4 Enable,HREG,400897,unsignedShort,
1,(Fx) Badeværelse - Smart light A Sequence - Step4 Delay,HREG,400898,unsignedInt,
1,(Fx) Badeværelse - Smart light A Sequence - Step4 Level command,HREG,400900,unsignedShort,
1,(Fx) Badeværelse - Smart light A Sequence - Step4 Tc command,HREG,400901,unsignedShort,
1,(Fx) Badeværelse - Smart light A Sequence - Step4 Option command,HREG,400902,unsignedShort,
1,(Fx) Badeværelse - Smart light A Sequence - Step4 Enable command,HREG,400903,unsignedShort,
1,(Fx) Badeværelse - Smart light B Sequence - Step1 Enable,HREG,400904,unsignedShort,
1,(Fx) Badeværelse - Smart light B Sequence - Step1 Delay,HREG,400905,unsignedInt,
1,(Fx) Badeværelse - Smart light B Sequence - Step1 Level command,HREG,400907,unsignedShort,
1,(Fx) Badeværelse - Smart light B Sequence - Step1 Tc command,HREG,400908,unsignedShort,
